Title,Rating,Genre,Description,Casts,Country
Samee Tee Tra (2014),Three & Half Stars,"Drama , Drama , Romance , Thailand | Episodes 20","Ploy plays a rich bratty woman who has gone through 2 failed marriages and one dead husband. Her best friend is played by Jui, a friend who is not really her friend. They are more like frenemies. Jui has been having an affair with Ploy’s current husband who eventually dies in a car accident. Ploy finds out about the affair and ends their 13 year friendship. Also Jui’s character is pregnant with Ploy’s dead husband. Ploy finds love again with straight shooter Pope who loves her sincerely despite her terrible personality and sketchy history with men. They eventually get marry; however; problems with insecurities regarding trust starts to tear the couple down. The reappearance of Jui doesn’t help the couple either. ","{'', 'Jaron Sorat\nSupport Role', 'Chunechomboon Sriphan\nSupport Role', 'Suprawat Pattamasoot\nSupport Role', 'Support Role', 'Hiranyasap Toon\nSupport Role', 'Diana Flipo\nSupport Role', 'Sawetsila Mayura\nSupport Role', 'Pijittra Siriwetchapan\nSupport Role', 'Nilkuha Warattaya\nMain Role', 'Penkul Penpeth\nGuest Role', 'Thongprasom Anne\nUnknown Role', 'Pope Thanawat Wattanaputi\nMain Role', 'King Konbai\nSupport Role', 'Bow Benjawan Artner\nGuest Role', 'Aew Ampaiporn Jitmaingong\nUnknown Role', 'Promsiri Santisuk\nSupport Role', 'Boonyasak Laila\nMain Role'}",Thailand
Club Friday The Series Season 11: Ruk Mai Roo Job (2019),Three Stars,"Drama , Drama , Romance , Thailand | Episode 6","A woman has had three loves. Two were snatched away by other people, so she doesn't believe in love anymore and lost hope of meeting a nice guy. But when a nice guy does comes along, she leaves and doesn't return. Add Synopsis In Portuguese",not available,Thailand
Club Friday The Series Season 11: Ruk Kohok (2019),Two & Half Stars,"Drama , Drama , Romance , Thailand | Episodes 8","A woman falls in love with a married man. She gets pregnant and he takes her to live in his home, while lying to his wife that she's a friend's girlfriend who got dumped because of her pregnancy.  Add Synopsis In Spanish",not available,Thailand
Club Friday The Series Season 11: Ruk Lam Sen (2019),Three Stars,"Drama , Drama , Romance , Thailand | Episodes 4","A man brings his girlfriend home to meet his family, but she falls in love with his mother. ",not available,Thailand
Club Friday The Series Season 11: Ruk Mak Ngai (2019),Three & Half Stars,"Drama , Drama , Romance , Thailand | Episodes 5","One family reaches a turning point when the father sleeps with the young girl next door, whom they've known since she was a child. The girl's mother is also willing to let her daughter be a mistress due to money. ","{'Punnakan Nussaba\nMain Role', 'Muay Supaporn Kumnuansilp\nSupport Role', 'Thongchua Pete\nMain Role', 'Janistar Phomphadungcheep\nMain Role'}",Thailand
Club Friday The Series Season 11: Ruk Nok Kot (2019),Three Stars,"Drama , Drama , Romance , Thailand | Episodes 5","A woman was born in a strict family and always follows the rules. However, she broke them by not marrying the man her parents chose and went to marry a bad man instead. One day she meets the perfect man, but he's married. (Source: Translated from Pantip) Add Synopsis In Portuguese",not available,Thailand
Club Friday The Series Season 11: Ruk Seum Sao (2019),Two Stars,"Drama , Drama , Romance , Thailand | Episodes 5","He's unable to cut neither one out of his life. One is his mother who loves and wishes him well above all else. The other is her, with depression, in which he has to understand and care for. ","{'Wongchayaporn Waratthaya\nSupport Role', 'Samipak Sawitree\nSupport Role', 'Cee Siwat Chotchaicharin\nMain Role', 'Prasertwattanakul Apinun\nSupport Role', 'Bhirompakdee Woranuch\nMain Role', 'Phoosit Ampha\nSupport Role'}",Thailand
Monkey Twins (2018),Three Stars,"Drama , Action , Drama , Martial Arts , Romance , Thailand | Episodes 13","Inspired by Khon dance drama and Thai martial arts, a fighter scarred by the past joins forces with a determined cop to battle an organized crime ring. ","{'', 'David Asavanond\nSupport Role', 'Nimitchai Akarat\nMain Role', 'Wipakontragoon Natthapatchara\nGuest Role', 'Yuttapichai Prab\nSupport Role', 'Maprang Alrisa\nMain Role', 'Khumwilaisuk Pakin\nMain Role', 'Yanin Witmitanantha\nSupport Role', 'Atthaseri Klot\nGuest Role', 'Pansringarm Vithaya\nGuest Role', 'Zozeen Panyanut Jirarottanakasem\nMain Role', 'Athiwat Sanitwong\nSupport Role', 'Wo Jirawat Wachirasarunpat\nSupport Role', 'Dream Pichaya Tippala\nSupport Role', 'Dan Chupong\nSupport Role'}",Thailand
Voice in the Rain (2020),Three Stars,"Drama , Drama , Fantasy , Romance , Thailand | Episodes 16","A famous fashion designer, Raring, whose creativity is inspired by a man's voice in her head. It turns out the voice belongs to Tanthai, a gorgeous model and actor she is about to work with during the upcoming rainy season. Amid many distractions, they choose to follow their hearts and discover that nothing is louder than the sound of their love for each other.","{'Na Naphat Vikairungroj\nMain Role', 'Linn Mashannoad Suvanamas\nMain Role', 'Horvejkul Nutcharee\nMain Role', 'Kantathaworn Gun\nMain Role'}",Thailand
ATM 2: Koo ver Error Er Rak (2013),Two & Half Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 21","In a bank that forbids fraternization lest one person in the couple be forced out, Sua (Chantavit Dhanasevi) and Jib (Preechaya Pongthananikorn), two career-bound overachievers, have nevertheless been discreetly dating for 5 years. Frustrated with having to keep their relationship hidden, Sua and Jib decide to get married. However, neither are willing to resign from their jobs. One day, a software error in one of the bank's ATMs in Chonburi causes it to malfunction, causing it to double the money it dispenses. Through two poor men, Pued (Thawat Pornrattanaprasert) and Paed (Chalermpol Tikumporntheerawong), word spreads quickly and the ATM draws a large crowd of ecstatic football spectators. ฿130,000 is withdrawn before the machine is shut down. Jib and Sua make a bet that whoever recovers the money withdrawn from the ATM can remain employed, while the other must resign. Both go to extreme lengths to win. Jib tries to recover the money from the ones that withdrew through reasoning, while Sua uses more unorthodox strategies. Pued used his ATM withdrawal to buy a motorcycle, while Paed used it to buy a golden tooth as well as a truck. Sua soon teams up with them in his attempt to recover the withdrawn money, unaware that they are two of the people who received double cash from the faulty ATM. Meanwhile, Jib finds that one of the people who benefited from the ATM, Madam Aummara (Puttachart Pongsuchart), had used the money to buy new machines for her laundry shop. Madam Aummara refuses to tell Jib anything. Later Sua meets Aummara's daughter, Gob (Sananthachat Thanapatpisal), who soon falls in love with him. Sua is unaware that she is actually Pued's girlfriend, and Pued is heartbroken when he learns of Gob's new infatuation. Both Sua and Jib learn that Pued and Paed were two of the people that withdrew cash from the malfunctioning ATM, and convince them to confess. They also discover that the branch manager Pakorn Kulariboriboon (Pongkool Suebsung) had also withdrawn from the ATM, and force him to confess as well. Sua learns that one of the people who withdrew from the ATM is Sergeant Sam (Anna Chuancheun), the same police officer who confronted him when his company car was towed, and also the owner of a crocodile that had previously chased Sua from a farm. After Sua buys a police costume and fake guns to attack Sam, he is jailed for posing as a policeman. After his release from jail, Sua warns Jib about Sergeant Sam, but Jib assumes that Sua is tricking her. Sua then rides Paed's truck with Pued, Aummara, and Gob (who finds out that he is a relationship with Jib) to save Jib, who has been cornered by the crocodile and Sam. The ensuing fight leads to the accidental shooting of Jack, the crocodile. Jack is rushed to the hospital. When they find news of the atrocious medical expenses for Jack's recovery, Jib decides to pay for them. Pued and Gob reconcile also. Because Pued, Paed, Aummara, Gob, and Sam have both used the money that they've withdrawn, Sua and Jib realize they cannot recover the money. Later, Sua returns ฿130,000 of his own money to the bank manager, money intended for his marriage with Jib. Jib, who has had to resign her job due to her relationship being discovered by Yeoh (Gornpop Janjaroen), is displeased by this, so she and Sua break off the relationship and cancel the wedding. Then on October 31, Halloween, the date they were supposed to get married, Sua and Jib, after a brief skirmish, reconcile and kiss in the end.","{'', 'Pongsatorn Jongwilas\nSupport Role', 'Ud Awat Ratanapintha\nGuest Role', 'Support Role', 'Mez Tharatorn\nUnknown Role', 'Thanapatpisal Sananthachat\nSupport Role', 'Tikumpornteerawong Chaleumpol\nSupport Role', 'Charoensook Paopetch\nGuest Role', 'Pornrattanaprasert Thawat\nSupport Role', 'Joke Gornpop Janjaroen\nSupport Role', 'Pongthananikorn Preechaya\nMain Role', 'Dhanasevi Chantavit\nMain Role', 'Chicha Amatayakul\nSupport Role'}",Thailand
Prom Mai Dai Likit (2018),Three Stars,"Drama , Drama , Romance , Thailand | Episodes: 27","Orachun, a millionaire, is a patient who falls in love with a nurse named Karakade. However, his love isn't easily reciprocated as Karakade follows the path of reality and not destiny.","{'Nimitchai Akarat\nDr. Nipit\nSupport Role', 'Prinyarux Panisara\nYaowadee\nSupport Role', 'Ratchata Prima\nSirilak\nSupport Role', '', 'Watitapun Sarocha\nSamonming\nSupport Role', 'Screenwriter', 'Silaphan Uthumporn\nChuensri\nSupport Role', 'Thongwattana Dilok\nAmnuay\nSupport Role', 'Wisetkaew Sukrit\nOrachun\nMain Role', 'Support Role', 'Natharinee Kanasoot\nYai\nSupport Role', 'Raisarat Prinee\nWaewjan\nSupport Role', 'Supreeleela Esther\nKarakade\nMain Role', 'Pantila Win\nParichat\nSupport Role', 'Wipakontragoon Natthapatchara\nKattaleeya\nSupport Role', 'Indracusin Chinawut\nPhuwadol\nSupport Role', 'Pranpramoon\nScreenwriter'}",Thailand
Korn Aroon Ja Roong (2019),Three Stars,"Drama , Drama , Family , Melodrama , Thailand | Episodes 18","Amphon (Yuthapichai Charnsawet) and Oradee (Kamonchanok Kemayotin) are parents who love their children, three children, Arun Chaisai (Pravanicha Phat), seventeen daughters, Anotai Patchunthasorn) 5 years and 3 years old Because he was not wealthy, therefore, Bua (Don Ya Ratana Thada), a distant relative, came to help raise. In addition, Grandmother Aul (Full Moon Sali Libra), Oradee's mother, was also eye-catching. As for the light, Usa (Ampha Phusit), the sister of Ampon who is a wealthy, takes care. When helping to ease the burden","{'Reonchaidee Pathompong\nSupport Role', 'Salitun Dueantem\nSupport Role', 'Chatchaipholrat Nichaphat\nAroonchai\nMain Role', 'Phoosit Ampha\nSupport Role', 'Charnlekha Yuthapichye\nMain Role', 'Nara Thepnupa\nSupport Role', 'Kamolchanok Komoltithi\nOradee\nMain Role'}",Thailand
Club Friday The Series Season 11: Kon Mai Kuan Ruk (2019),Three Stars,"Drama , Drama , Romance , Thailand | Episodes 4","A newsreader who has a bright future was raped by a man and it made her get infected with HIV. She doesn't dare to tell anyone. Later, she meets and finds love with a messenger. People around them say that he doesn't deserve her and don't agree with their relationship, but he knows everything and accepts her.","{'Nampan Patchata\nMain Role', 'James Ruangsak Loychusak\nMain Role', 'Nan Chalita Fuangaromya\nMain Role', 'Bo Vanda Sahawong\nMain Role', 'Tik-Tik Wasinee\nUnknown Role'}",Thailand
Club Friday The Series Season 11: Lhong Ruk (2019),Three Stars,"Drama , Drama , Mature , Romance , Thailand | Episodes 4","A confident girl wants to make a living as a DJ. She has a boyfriend whom she loves very much. One day she starts to work as DJ in a bar, where she meets and falls in love with a guy who works there.","{'Sakuntala Teinpairoj\nMain Role', 'Horwang Cris\nMain Role', 'Puangklang Yuttana\nMain Role', 'Beam Sarunyu Prachakrit\nMain Role'}",Thailand
Mue Prab Khao Saan Sek (2020),Three Stars,"Drama , Action , Comedy , Drama , Horror , Romance , Thailand | Episodes 28","Son is a young detective that was born with a gift to see spirits. He often uses his gift to solve case. One day, Son uses his gift in the middle of the market and is sent to see a psychiatrist. The moment he meets Rung, they immediately dislike one another. Son is able to pass all mental evaluations, but because of her own prejudice, Rung reports that he is not ready for a mental evaluation.","{'', 'Ammarat Jakkrit\nSupport Role', 'Trakarn Punthumlerdrujee\nSupport Role', 'Sara Nalin Hohler\nSupport Role', 'Support Role', 'Anant Boonnark\nSupport Role', 'Surint Karawoot\nSupport Role', 'Namwhan Phulita Supinchompoo\nMain Role', 'Jitpanu Klomkaew\nMain Role', 'Peter Tuinstra\nSupport Role', 'Chunechomboon Sriphan\nGuest Role', 'Surapun Chawpaknam\nGuest Role', 'Petchbuntoon Pongphan\nSupport Role', 'Tok Janjira Joojang\nUnknown', 'Yuenyong Intira\nGuest Role', 'Supranee Jayrinpon\nSupport Role', 'Pongwilai Suchao\nSupport Role', 'Tor Ruengrit Wisamol\nGuest Role', 'Piyasakulkaew Kosawis\nSupport Role'}",Thailand
Romantic Blue (2020),Three & Half Stars,"Drama , Crime , Drama , Romance , Thriller , Thailand | Episodes 12+","A story about a love triangle and the real life of young people. Two brothers, Mai and Mhen, fell in love with the same woman, Pond. Because their family is poor, the two brothers had no choice but to get involved in illegal activities. On Bo's recommendation, they joined a car theft gang. To was the gang leader. Not long after that, Mai lost his father, Sorn, and Mhen learned about Mai and Pond's relationship. This time, Mai caught up in a lot of troubles. This includes To who was after him. Therefore, Mai had to solve all the troubles, be it about his relationship or people around him.","{'', 'Ongart Singlumpong\nUnknown Role', 'Weerawatnodom Tipnaree\nMain Role', 'Khemklad Somchai\nSupport Role', 'Suphakan Thanongsak\nSupport Role', 'Support Role', 'Ohm Thitiwat Ritprasert\nMain Role', 'Ruangroj Prachaya\nMain Role', 'Prin Wikran\nSupport Role', 'Pramote Seangsorn\nSupport Role', 'Nook Suthida Kasemsant Na Ayudhaya\nSupport Role', 'Praeploy Oree\nSupport Role'}",Thailand
Bangkert Klao (2020),Three Stars,"Drama , Drama , Romance , Thailand | Episodes 24",Bangkert Klao,"{'', 'Salitun Dueantem\nSupport Role', 'Yeepun Napat Banchongchitpaisal\nSupport Role', 'Wanthanapisitkul Chawallakorn\nSupport Role', 'Angpao Thankorn Kanlayawuttipong\nSupport Role', 'Yanee Jongwisut\nSupport Role', 'Gul Amena\nMain Role', 'Support Role', 'Phoosit Ampha\nSupport Role', 'Num Sornram Theappitak\nMain Role', 'Koo Ekkasit Trakulkasemsuk\nUnknown Role', 'Sapanuchart Sittha\nMain Role', 'Piyathida Mitrteeraroj\nMain Role', 'Wasukraipaisarn Witaya\nSupport Role'}",Thailand
Plerng Prang Tian (2019),Three Stars,"Drama , Drama , Fantasy , Romance , Thailand | Episodes 24","A fantasy drama of a love triangle that happened in the past life. Kalin, a famous model, is in a scandalous controversy because she is with a married man but she doesn't care about it, since he told her that he is going to get a divorce. One day, she found an ancient golden hairpin that made her dream of Tiankhum, a woman who has the same face as her. She saw all of Tiankhum's life and felt angry for her. The hairpin shows its power by bringing her soul to Tiankhum's body. Tiankhum, a naive girl, was adopted by Nhankhum, the hunter of the vassal prince. One day, she was attacked by a tiger and Taywarit, son of the vassal prince, said that he would help her. That made Tiankhum feel grateful and respectful towards him. Finally, she became his mistress. Wongduen, who is Taywarit's wife, is so angry. Tiankhum tragically dies and vows to be strong and fierce in the next life, so she can get revenge on everyone who treated her badly. History repeats itself after Kalin learns what happened in the past.",not available,Thailand
TharnType 2: 7 Years Of Love (2020),Three & Half Stars,"Drama , Drama , Family , Friendship , Mature , Romance , Thailand | Episodes 12","Type and Tharn have been together for seven years and both are enjoying their mostly harmonious life. They do still bicker and meet up with university friends. Now both working adults, Type and Tharn face difficult issues, as they learn that life isn't always just flowers and candies. Can they overcome their challenges or will they be defeated by them?","{'Title Tanatorn Saenangkanikorn\nSupport Role', '', 'Wongtrakul Thanayong\nSupport Role', 'Kaprao Pongkorn Wongkrittiyarat\nSupport Role', 'Pique Passawut\nUnknown Role', 'Phoosit Ampha\nSupport Role', 'AA Pattarabut Kiennukul\nSupport Role', 'Run Kantheephop Sirorattanaphanit\nSupport Role', 'Ja Phachara Suansri\nSupport Role', 'Support Role', 'First Chalongrat Novsamrong\nSupport Role', 'Hiter Natthad Kunakornkiat\nGuest Role', 'Jame Phat Prayunviwat\nSupport Role', 'Tong Thanayut Thakoonauttaya\nSupport Role', 'Gulf Kanawut Traipipattanapong\nMain Role', 'MAME\nUnknown Role', 'Mew Suppasit Jongcheveevat\nMain Role', 'Watitapun Sarocha\nSupport Role', 'Haii Sarunsathorn Tanawatcharawat\nSupport Role'}",Thailand
Khon Nuea Khon (2020),Three Stars,"Drama , Action , Comedy , Drama , Romance , Thailand | Episodes 16",Edit Translation English,"{'', 'Ittikorn Satutam\nSupport Role', 'Lek Aisoon\nGuest Role', 'Praptpadol Suwanbang\nSupport Role', 'Eak Rungsiroj Phanpeng\nSupport Role', 'Noom Surawut Maikun\nGuest Role', 'Paisan Khunnu\nSupport Role', 'Prombandal Phutharit\nSupport Role', 'Tik Chatmongkol Bumpen\nGuest Role', 'Pormai Rattikorn Kunsom\nSupport Role', 'Noey Paphada Klinsuman\nMain Role', 'Support Role', 'Ben Santiraj Kulnoppakiet\nGuest Role', 'Attapanyapol Poolaphat\nSupport Role', 'Yong Chernyim\nSupport Role', 'Wongtrakul Thanayong\nGuest Role', 'Tide Ekkapun Bunluerit\nSupport Role', 'Film Chatdao Sittipol\nSupport Role', 'Euro Yotsawat Tawapee\nMain Role', 'Art Supawatt Purdy\nSupport Role', 'Leesuwan Watcharabul\nSupport Role'}",Thailand
Gen Y (2020),Three Stars,"Drama , Drama , Romance , School , Youth , Thailand | Episodes 12","Mark wants to challenge Dr. Kit from Faculty of Medicine after he was told that Kit is hard to approach. But on the first day he meets the doctor, he ends up getting on Kit's bad side. He keeps pursuing the doctor and when he has the confidence to ask Kit to be his boyfriend, something happens at the same time and as a result, Kit does not accept Mark's love. A feeling of disappointment arises with all the characters. After solving their problem, Kit and Mark decide to tune their understanding once again. ","{'', 'Pon Thanapon Aiemkumchai\nSupport Role', 'Bank Thanatip\nSupport Role', 'Fluqe Pairvaad\nSupport Role', 'Kerdthongtavee Panuwat\nMain Role', 'Phee Pikulngern\nSupport Role', 'Khemmonta Varodom\nMain Role', 'Meme Nopparat Masinthorn\nGuest Role', 'Tung Weeraphong\nSupport Role', 'Pinnirat Suradej\nSupport Role', 'Bank Toranin Manosudprasit\nSupport Role', 'Kad Ploysupa\nSupport Role', 'Jame Kasama Khanjanawattana\nSupport Role', 'Pop Khamgasem\nSupport Role', 'Yoshi Rinrada Thurapan\nSupport Role', 'Jet Jetsadakorn Bundit\nSupport Role', 'Theewara Bank\nSupport Role', 'Tae Karan\nUnknown', 'Fergal Wanchai Power\nSupport Role'}",Thailand
Sapai Rai Sukdina (2020),Three Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 37",Sapai Rai Sukdina,"{'', 'Phoosit Ampha\nSupport Role', 'A Chaiya Mitchai\nSupport Role', 'Bowsuwan Prakasit\nSupport Role', 'Mackay Pongnarin Maikami\nSupport Role', 'Fon Tanasoontorn\nSupport Role', 'ToOun Patarapon\nSupport Role', 'Support Role', 'Suwannasuk Akumsiri\nMain Role', 'Anant Boonnark\nSupport Role', 'Toongkamanee Duangta\nSupport Role', 'Pamela Bowden\nSupport Role', 'Tanya R-Siam\nSupport Role', 'Coates Malinee Adelaide\nSupport Role', 'Pomsuwan Nitidon\nMain Role', 'Yong Chernyim\nSupport Role', 'Runglawan Thonahongsa\nSupport Role', 'Tob Chaiwat Thongsaeng\nSupport Role', 'Yingyong Yodbuangam\nSupport Role'}",Thailand
Neth Mahunnop (2020),Three Stars,"Drama , Action , Drama , Romance , Thailand | Episodes 20","The drama will tell the story of the investigation of the villain who stole Soi Petch called Net Mahanop, worth over a billion baht. from the diamond auction. At the event that day, the organizer hired Phromphoom, a former good police officer, to secure all the jewelry and Lalisa, a model wearing diamonds. Netmahannop walked in the show When the precious diamonds disappear Phrom Phum and Lalisa must work together to find the villain ... And how will this epic of the cursed diamond theft end?","{'', 'Rungnopakunsi Songsit\nGuest Role', 'Burbridge Cindy\nSupport Role', 'Narupornkamol Chaisang\nSupport Role', 'James Rusameekae Fagerlund\nSupport Role', 'Mahapreukpong Keerati\nSupport Role', 'Support Role', 'Songpaisan Yuke\nMain Role', 'Supreeleela Esther\nMain Role', 'Suphakan Thanongsak\nGuest Role', 'Nimitchai Akarat\nSupport Role', 'Pang Ornjira Larmwilai\nSupport Role', 'Luangsodsai Anupart\nSupport Role', 'Sapunpohng Anuchit\nSupport Role', 'Pharunyoo Rojanawuttitham\nSupport Role', 'Samipak Sawitree\nSupport Role', 'Sirisorn Vorakorn\nSupport Role', 'Thongwattana Dilok\nSupport Role', 'Janjareon Supoj\nSupport Role'}",Thailand
Mafia Luerd Mungkorn: Krating (2015),Four Stars,"Drama , Action , Drama , Historical , Romance , Thailand | Episodes 10","Seven years ago, all member of his great mafia family were killed in the bomb led by Black Dragon gang after sending ""Janchompoo"" a young girl decoy to be his lover, only “Chonlathee” managed to escape this murder plan. Chonlathee flees to live with his father's close friend in Hong Kong. The wound from that fire incident drove him into a facial plastic surgery and he even changed his name into ""Tham"" and later gets back into the mafia business again to wait for a revenge. He's named the 'feirce bull' of Yaowarat China Town. Tham gets to meet Yah-ya, a beautiful girl that he feels familiar. With his curiousity 'cause she's too skillful to be just an ordinary waitress at a Chinese restaurant, Tham intendedly get closer to Yah-ya and unexpectedly fall in love with her. Yah-ya falls in love with him too. But she has to get shocked when his past secret is revealed. ",not available,Thailand
Muean Khon La Fark Fah (2017),Two & Half Stars,"Drama , Drama , Family , Romance , Thailand | Episodes 13","When Yothaka's mother marries Chatcharun's rich father, Chatcharun is not happy. He believes that her and her mother are both gold diggers. Also, Yothaka has just returned from abroad and has a care-free ""western"" attitude. She is a rebel at heart, while Chatcharun is conservative. Along with believing she is a gold-digger, he also thinks she is ""easy"". She encourages that misconception just to annoy him. He harasses, she teases. They bicker. A lot. ~ A remake of the 1995 drama.","{'', 'Sukapat Jintara Mam\nSupport Role', 'Promsiri Santisuk\nSupport Role', 'Daungjai Hathaikarn\nSupport Role', 'Sara Nalin Hohler\nSupport Role', 'Support Role', 'Wiwat Phasomsab\nGuest Role', 'Benjatara\nUnknown Role', 'Rong Kaomulkadee\nGuest Role', 'Gregson Andrew\nMain Role', 'Rachawat Klipngern\nGuest Role', 'Vorarit Not\nSupport Role', 'Hiranyatithi Boromwuti\nSupport Role', 'Poo Prissana Klampinij\nGuest Role', 'Ou Smithi Likhitmaskul\nGuest Role', 'Kongthai Peeranee\nMain Role', 'Natwara Wongwasana\nSupport Role', 'Nok Jariya Anfone\nUnknown Role', 'Piyasakulkaew Kosawis\nSupport Role', 'Mcfadden Kitkasem\nSupport Role'}",Thailand
Kom Payabaht (2014),Three & Half Stars,"Drama , Drama , Romance , Thailand | Episodes 18","Noi and Pia were raised by Yen but were absolutely opposite in character. Noi was all goodness and graciousness and Pia was malicious and wicked. Neither girl knew of her heritage, or background. Until Yen took both of them to Bangkok to meet her ex-employer, Uthai, and his wife, Wanee and discover an unusual truth. ","{'', 'Saengsingkaeo Wasu\nSupport Role', 'Prae Emery\nGuest Role', 'Tisanart Sornsuek\nMain Role', 'Bunnak Chaiyaphon\nSupport Role', 'Support Role', 'Penlak Udomsin\nUnknown Role', 'Wachira Permsuriya\nSupport Role', 'Jarujinda Duangdao\nSupport Role', 'Sanguankwamdee Michael Pattaradet\nMain Role', 'Pond Ophaphoom Chitapan\nSupport Role', 'Rapanich Arnus\nSupport Role', 'Karnsomnuch Tussaneeya\nMain Role', 'Thanyakan Thanakitananon\nSupport Role', 'Big Sarut Vichitrananda\nSupport Role', 'Mam Alisa Kajornchaiyakul\nSupport Role'}",Thailand
Pin Prai (2020),Three Stars,"Drama , Drama , Thailand | Episodes 30",ปิ่นไพร,"{'Ben Santiraj Kulnoppakiet\nMain Role', 'Crystal Kaewsai Kanyawee\nSupport Role', 'Mhoo Pusana Buangam\nSupport Role', 'Porntrisat Pitipon\nSupport Role', 'Gift Supicha Srisawat\nSupport Role', 'Grace Patsita Athianantasak\nMain Role'}",Thailand
Sao Noi Oi Khwan (2015),Two & Half Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 37",Sao Noi Oi Khwan,"{'Yam Thamolpan Panuchitputtiwong\nSupport Role', 'Dear Parisa Tuntanavivat\nSupport Role', 'Petvisetsiri Swiss\nSupport Role', 'Intira Jaroenpura\nSupport Role', 'Fon Putcharamai Sukpraserd\nSupport Role', 'Phatchaya Phiansamoe\nMain Role', 'Kumawat Perawat\nMain Role', 'Petchsuksai Tharakade\nSupport Role'}",Thailand
Raeng Tian (2019),Three & Half Stars,"Drama , Drama , Family , Melodrama , Romance , Thailand | Episodes 22","After a series of unlucky, interconnected events, a woman loses everything, but soon begins to find love and redemption against all odds. ","{'', 'Foei Patara Eksangkul\nSupport Role', 'Noon Sutthipha Kongnawdee\nMain Role', 'Nut Devahastin\nMain Role', 'Co Khunakorn Kirdpan\nGuest Role', 'Penkul Penpeth\nSupport Role', 'Pichitra Nahathai\nSupport Role', 'Boom Runya Siyanon\nUnknown Role', 'Chalalai\nUnknown Role', 'Support Role', 'Main Role', 'Gina Virahya Pattarachokchai\nSupport Role', 'Chokun Bancherd Santanapanich\nSupport Role', 'Poramathakorn Wongsakorn\nMain Role', 'Rachapal Yardthip\nMain Role', 'Boonyasak Laila\nMain Role'}",Thailand
Tonhon Chonlatee (2020),Three & Half Stars,"Drama , Romance , Thailand | Episodes 13","Chonlatee, a shiny boy with a love heart, secretly has a crush on a guy next door, Tonhon, since he was a kid because P‘Ton always takes care of him as if they were real brothers. But Chonlatee can only watch P‘Ton and his girlfriend from afar. Until fortune favors him and P‘Ton updates his status as single. Then Chonlatee decides to change his look to win P‘Ton‘s heart. The closeness starts to change into a deep bond. The tsundere P‘Ton starts to feel confused about his feelings. His mouth keeps saying that he doesn’t think of Chonlatee that way but when Chonlatee goes with someone else, he feels insecure. He can‘t help being possessive and worrying about Chonlatee. And in the midst of that, his ex-girlfriend returns to complicate things. While Kong's fans have set their sights on him. How will the love of Chonlatee and P'Ton end up? ","{'', 'Kuariyakul Jirakit\nSupport Role', 'Khaotung Thanawat Rattanakitpaisan\nMain Role', 'Ciize Apichaya Saejung\nSupport Role', 'Support Role', 'Mike Chinnarat Siriphongchawalit\nSupport Role', 'Lerdkasemsap Kalaya\nSupport Role', 'Neo Trai Nimtawat\nSupport Role', 'Lertchoochot Sivakorn\nSupport Role', 'Kapook Phatchara Tubthong\nSupport Role', 'Koo Ekkasit Trakulkasemsuk\nUnknown Role', 'Jennifer Kim\nSupport Role', 'Ployshompoo Supsap\nSupport Role', 'Thongwattana Dilok\nSupport Role', 'Arpornsutinan Chanagun\nGuest Role', 'Podd Suphakorn Sriphothong\nMain Role'}",Thailand
Kaew Tah Pee (2006),Three & Half Stars,"Drama , Drama , Romance , Thailand | Episodes 13+","After being humiliated for being a mistress by her ex-boyfriend’s wife, Lada contemplates suicide at the edge of a bridge. Before she can make up her mind, Nu accidentally bumps into her, causing her to fall off the bridge before she can make her decision. Fortunately, Nu is able to help Lada up, and after yelling at him, she learns that Nu is blind. Feeling gulity, Lada helps Nu to his home and mistakenly believes he lives in a shack. She assumes that he is a poor blind man who is still able to live happily. Seeing how Nu perseveres, Lada makes peace with her past and tries to move on. Nu, who is actually very wealthy, helps Lada to do so. However, before Lada can settle into her new life, her ex-boyfriend and his wife find her and again cause a scene. To help her get a way from all her troubles in Thailand, Nu convinces Lada to go with him to France to help care for him after his eye surgery. To make the travel arrangements easier, Nu talks Lada into being his legal wife on paper. Before heading to Paris, Nu finally reveals to Lada his wealthy background while introducing her as his wife to his employees, including his lawyer and the lawyer’s family. Devastated that Nu is now married, the lawyer’s daughter, who is also in love with Nu, recruits the help of Nu’s ex-girlfriend and the wife of Lada’s ex-boyfriend to help break them up. ","{'', 'Pholdee Jesadaporn\nMain Role', 'Sirisukha Khemapsorn\nMain Role', 'Vaijairanai Vorarit\nSupport Role', 'Penkul Penpeth\nSupport Role', 'Watanasuchart Phanudet\nSupport Role', 'Support Role', 'Oonhanun Kriengkrai\nSupport Role', 'Da Hatairat Amatavanich\nUnknown Role', 'Poolsawad Sakaojai\nSupport Role', 'Koi Wasana Sitthiwet\nGuest Role', 'Daeng Thanya Sophon\nSupport Role', 'Pongpudpunth Mayurin\nSupport Role', 'Nuttiya Sirakornwilai\nUnknown Role', 'La-ongmanee Jirayu\nSupport Role', 'Primorata Dejudom\nSupport Role', 'Krit Sukramongkol\nUnknown Role'}",Thailand
